Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time.1,Moving Time,Distance.1,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate.1,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort.1,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute.1,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
4647618904,"Jan 19, 2021, 4:22:41 PM",Afternoon Run,Run,,2166,7.92,181.0,108.0,False,,,activities/4963428617.tcx.gz,,,2166.0,2150.0,7923.5,5.900000095367432,3.685348749160767,50.484134674072266,39.484134674072266,113.6999969482422,130.5,11.0,0.1388275325298309,,,98.0,89.2083740234375,,167.29627990722656,,,613.0,,,108.0,,,,,,,,,,,,,0.0,,1.0,7995.2998046875,,,,,,,,,,,,,,,,6526378.0,,,,,,,,,,,,,,,,,
4647619406,"Jan 19, 2021, 4:00:51 PM",Afternoon Run,Run,,1287,2.51,142.0,5.0,False,,,activities/4963429275.tcx.gz,,,1287.0,905.0,2513.0,4.800000190734863,2.776795625686645,7.621840000152588,25.821840286254883,114.6999969482422,137.6999969482422,7.0,-0.7242339849472046,,,89.0,82.38212585449219,,131.49612426757812,,,183.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,2487.300048828125,,,,,,,,,,,,,,,,6526378.0,,,,,,,,,,,,,,,,,
4647620928,"Jan 19, 2021, 4:59:36 PM",Afternoon Run,Run,,933,2.5,153.0,23.0,False,,,activities/4963430789.tcx.gz,,,933.0,903.0,2504.199951171875,4.199999809265137,2.773200511932373,10.906140327453612,12.00614070892334,117.5999984741211,130.3000030517578,3.799999952316284,-0.0439262054860591,,,87.0,83.59598541259766,,148.65184020996094,,,220.0,,,23.0,,,,,,,,,,,,,0.0,,1.0,2505.300048828125,,,,,,,,,,,,,,,,6526378.0,,,,,,,,,,,,,,,,,
4658986609,"Jan 21, 2021, 6:16:49 PM",Evening Run,Run,,4328,10.08,178.0,56.0,False,,,activities/4975222293.tcx.gz,,,4328.0,3462.0,10080.099609375,5.099999904632568,2.9116406440734863,41.1352424621582,40.53524398803711,118.9000015258789,135.60000610351562,8.699999809265137,0.0059523219242691,,,89.0,83.05941772460938,,141.95745849609375,,,783.0,,,56.0,,,,,,,,,,,,,0.0,,1.0,10118.2998046875,,,,,,,,,,,,,,,,6526378.0,,,,,,,,,,,,,,,,,
4667959414,"Jan 23, 2021, 7:03:38 AM",Morning Run,Run,,18761,42.55,174.0,370.0,False,,,activities/4984573299.tcx.gz,,,18761.0,16186.0,42549.0,5.400000095367432,2.628753185272217,183.3832244873047,181.9832305908203,93.9000015258789,137.6999969482422,25.799999237060547,0.0032903240062296,,,95.0,81.28375244140625,,147.27871704101562,,,3920.0,,,370.0,,,,,,,,,,,,,0.0,,1.0,42774.5,,,,,,,,,,,,,,,,6526378.0,,,,,,,,,,,,,,,,,
4680053591,"Jan 25, 2021, 4:29:55 PM",Afternoon Run,Run,,2331,5.97,145.0,13.0,False,,,activities/4997199526.tcx.gz,,,2331.0,2267.0,5975.7998046875,4.400000095367432,2.635994672775269,29.991186141967773,30.691186904907227,114.8000030517578,137.6999969482422,9.300000190734863,-0.0117139127105474,,,87.0,82.85436248779297,,131.08277893066406,,,458.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,6008.10009765625,,,,,,,,,,,,,,,,6526378.0,,,,,,,,,,,,,,,,,
4690978287,"Jan 27, 2021, 5:27:36 PM",Evening Run,Run,,2708,8.19,161.0,56.0,False,,,activities/5008524515.tcx.gz,,,2708.0,2703.0,8190.89990234375,4.900000095367432,3.030299663543701,34.559932708740234,35.25992965698242,118.9000015258789,138.0,8.199999809265137,-0.0085460692644119,,,87.0,83.22440338134766,,143.43905639648438,,,629.0,,,56.0,,,,,,,,,,,,,0.0,,1.0,8224.5,,,,,,,,,,,,,,,,6526378.0,,,,,,,,,,,,,,,,,
4701514367,"Jan 29, 2021, 7:02:54 PM",Evening Run,Run,,2917,9.08,178.0,65.0,False,,,activities/5019476694.tcx.gz,,,2917.0,2912.0,9084.0,5.900000095367432,3.1195054054260254,50.98319625854492,49.48319625854492,113.6999969482422,137.6999969482422,5.900000095367432,0.0165125504136085,,,97.0,84.33390808105469,,146.99244689941406,,,692.0,,,65.0,,,,,,,,,,,,,0.0,,1.0,9140.599609375,,,,,,,,,,,,,,,,6526378.0,,,,,,,,,,,,,,,,,
4710007604,"Jan 31, 2021, 10:09:14 AM",Lunch Run,Run,,3883,10.02,165.0,65.0,False,,,activities/5028333627.tcx.gz,,,3883.0,3660.0,10022.7998046875,6.0,2.7384698390960693,66.455322265625,50.555320739746094,115.4000015258789,137.6999969482422,24.399999618530277,0.1586382985115051,,,92.0,81.48612976074219,,142.1704559326172,,,843.0,,,65.0,,,,,,,,,,,,,0.0,,1.0,10171.0,,,,,,,,,,,,,,,,6526378.0,,,,,,,,,,,,,,,,,
4724291027,"Feb 2, 2021, 7:17:51 PM",Evening Run,Run,,3611,11.25,159.0,84.0,False,,,activities/5043196927.tcx.gz,,,3611.0,3591.0,11249.5,5.0,3.132692813873291,45.68474197387695,47.18474197387695,117.8000030517578,135.60000610351562,7.300000190734863,-0.0133339259773492,,,89.0,82.96791076660156,,147.0543975830078,,,867.0,,,84.0,,,,,,,,,,,,,0.0,,1.0,11286.400390625,,,,,,,,,,,,,,,,6526378.0,,,,,,,,,,,,,,,,,
