Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
2028338629,"Dec 21, 2018, 4:47:43 PM",Tempo run,Run,"",3525,11.37,178.0,110,false,,"",activities/2167554801.fit.gz,68.0,,3525.0,3525.0,11378.0,4.099999904632568,,47.220001220703125,222.0,205.0,226.5,5.099999904632568,0.0017577781109139323,,,85.0,80.01531982421875,178.0,158.35528564453125,,,687.0,,,110.0,,,,,,,,,,,,,0.0,,,11419.099609375,,,,,,,,,,,,,,,,3858443.0,,,,,,,,,,,,,,,,,""
2031356879,"Dec 23, 2018, 11:37:34 AM",Easy Run,Run,"",3655,10.70,178.0,115,false,,"",activities/2170730942.fit.gz,68.0,,3655.0,3532.0,10703.400390625,3.700000047683716,,36.24250030517578,216.0,198.0,219.5,5.400000095367432,-0.014948520809412003,,,83.0,79.17549133300781,178.0,160.05038452148438,,,726.0,,,115.0,,,,,,,,,,,,,0.0,,,10742.2001953125,,,,,,,,,,,,,,,,3858443.0,,,,,,,,,,,,,,,,,""
2036039958,"Dec 26, 2018, 10:51:51 AM",Easy Run,Run,"",2042,5.26,159.0,31,false,,"",activities/2175676123.fit.gz,68.0,,2042.0,2037.0,5264.2001953125,3.0,,24.957500457763672,130.0,205.0,226.60000610351562,5.300000190734863,0.0018996238941326737,,,81.0,78.27500915527344,159.0,143.9689483642578,,,372.0,,,31.0,,,,,,,,,,,,,0.0,,,5284.0,,,,,,,,,,,,,,,,3858443.0,,,,,,,,,,,,,,,,,""
2039811567,"Dec 28, 2018, 10:11:03 AM",Tempo Run (attempt),Run,"",3596,11.02,180.0,136,false,,"",activities/2179625208.fit.gz,68.0,,3596.0,3482.0,11026.0,4.400000095367432,,42.72999954223633,198.0,198.0,218.6999969482422,5.400000095367432,0.0018138944869861007,,,89.0,82.7203140258789,180.0,164.1240692138672,,,727.0,,,136.0,,,,,,,,,,,,,0.0,,,11073.7998046875,,,,,,,,,,,,,,,,3858443.0,,,,,,,,,,,,,,,,,""
2041975071,"Dec 29, 2018, 12:19:43 PM",Race pace test,Run,"",1792,6.54,175.0,61,false,,"",activities/2181911481.fit.gz,68.0,,1792.0,1792.0,6545.10009765625,4.800000190734863,,27.650476455688477,118.0,205.0,227.5,5.0,0.0,,,87.0,82.30635833740234,175.0,161.05580139160156,,,369.0,,,61.0,,,,,,,,,,,,,0.0,,,6571.89990234375,,,,,,,,,,,,,,,,3858459.0,,,,,,,,,,,,,,,,,""
2046232185,"Dec 31, 2018, 11:04:00 AM",Easy Run,Run,"",3447,9.14,170.0,98,false,,"",activities/2186458586.fit.gz,68.0,,3447.0,3431.0,9148.2001953125,3.299999952316284,,34.68000030517578,210.0,198.6999969482422,217.89999389648438,5.5,-0.0010931112337857485,,,86.0,81.4157943725586,170.0,156.6646270751953,,,703.0,,,98.0,,,,,,,,,,,,,0.0,,,9182.7001953125,,,,,,,,,,,,,,,,3858443.0,,,,,,,,,,,,,,,,,""
2048077732,"Jan 1, 2019, 10:47:09 AM",Easy Run,Run,"",3303,10.05,175.0,132,false,,"",activities/2188429419.fit.gz,68.0,,3303.0,3283.0,10051.599609375,3.9000000953674316,,37.02000045776367,240.0,198.6999969482422,218.3000030517578,5.199999809265137,0.000994866481050849,,,86.0,83.33140563964844,175.0,165.33535766601562,,,688.0,,,132.0,,,,,,,,,,,,,0.0,,,10087.400390625,,,,,,,,,,,,,,,,3858443.0,,,,,,,,,,,,,,,,,""
2052187068,"Jan 3, 2019, 8:32:03 AM",Easy treadmill run,Run,"",3391,10.18,169.0,72,false,,"",activities/2192794254.fit.gz,68.0,,3391.0,3391.0,10187.7001953125,3.9000000953674316,,0.0,,,,0.0,0.0,,,87.0,83.61648559570312,169.0,148.14744567871094,,,612.0,,,72.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3858459.0,,,,,,,,,,,,,,,,,""
2056814368,"Jan 5, 2019, 9:49:29 AM",Easy snowy Run,Run,"",4076,10.08,182.0,137,false,,"",activities/2197655971.fit.gz,68.0,,4076.0,3860.0,10086.2998046875,3.200000047683716,,37.54666519165039,208.0,198.8000030517578,218.3000030517578,5.099999904632568,0.001982887741178274,,,86.0,81.25582885742188,182.0,161.63426208496094,,,771.0,,,137.0,,,,,,,,,,,,,0.0,,,10121.400390625,,,,,,,,,,,,,,,,3858443.0,,,,,,,,,,,,,,,,,""
2066109389,"Jan 9, 2019, 8:38:17 AM",Easy Run,Run,"",3422,10.05,182.0,128,false,,"",activities/2207354739.fit.gz,68.0,,3422.0,3231.0,10053.900390625,4.400000095367432,,36.63999938964844,160.0,198.6999969482422,218.3000030517578,5.5,0.0,,,90.0,85.61271667480469,182.0,164.18190002441406,,,644.0,,,128.0,,,,,,,,,,,,,0.0,,,10091.900390625,,,,,,,,,,,,,,,,3858443.0,,,,,,,,,,,,,,,,,""
2072731798,"Jan 12, 2019, 9:53:45 AM",Tempo pace run (attempt),Run,Snow really slowed me up in places.,3519,11.09,186.0,150,false,,"",activities/2214201690.fit.gz,68.0,,3519.0,3435.0,11089.5,4.199999809265137,,42.1533317565918,290.0,205.0,227.5,4.800000190734863,0.0018035077955573797,,,92.0,84.53085327148438,186.0,166.6717071533203,,,708.0,,,150.0,,,,,,,,,,,,,0.0,,,11136.400390625,,,,,,,,,,,,,,,,3858443.0,,,,,,,,,,,,,,,,,""
2076639287,"Jan 13, 2019, 9:37:04 AM",Long Run,Run,"",6574,19.68,188.0,275,false,,"",activities/2218710136.tcx.gz,68.0,,6574.0,6406.0,19687.599609375,4.900000095367432,,74.54476165771484,75.74479675292969,197.89999389648438,227.5,8.0,-0.006095207296311855,,,,,188.0,166.64111328125,,,1307.0,,,275.0,,,,,,,,,,,,,0.0,,,19767.19921875,,,,,,,,,,,,,,,,3858443.0,,,,,,,,,,,,,,,,,""
2083175762,"Jan 16, 2019, 5:40:52 PM",Fun Pace Run,Run,Seriously... I almost didn't check my pace the whole time.  Just out for a good time ;),4044,13.51,183.0,168,false,,"",activities/2225535050.fit.gz,68.0,,4044.0,3853.0,13509.5,4.699999809265137,,39.83250045776367,257.0,198.0,218.6999969482422,5.0,-0.004441319033503532,,,89.0,85.13617706298828,183.0,166.4127197265625,,,803.0,,,168.0,,,,,,,,,,,,,0.0,,,13550.599609375,,,,,,,,,,,,,,,,3858443.0,,,,,,,,,,,,,,,,,""
2097654292,"Jan 23, 2019, 8:32:03 AM","Short, easy paced run",Run,"",1682,5.35,181.0,54,false,,"",activities/2240482747.fit.gz,68.0,,1682.0,1682.0,5357.10009765625,3.5999999046325684,,22.91083335876465,73.0,205.0,226.5,4.599999904632568,0.0,,,88.0,84.8156967163086,181.0,158.33828735351562,,,343.0,,,54.0,,,,,,,,,,,,,0.0,,,5374.2998046875,,,,,,,,,,,,,,,,3858443.0,,,,,,,,,,,,,,,,,""
2099754898,"Jan 24, 2019, 8:41:59 AM","Freezing cold, easy paced, short run",Run,"",1836,5.53,188.0,61,false,,"",activities/2242614177.fit.gz,68.0,,1836.0,1753.0,5538.10009765625,3.799999952316284,,22.753334045410156,87.0,205.0,226.5,5.699999809265137,-0.021668080240488052,,,88.0,85.3858413696289,188.0,160.88014221191406,,,370.0,,,61.0,,,,,,,,,,,,,0.0,,,5555.2001953125,,,,,,,,,,,,,,,,3858459.0,,,,,,,,,,,,,,,,,""
2106944317,"Jan 27, 2019, 1:17:49 PM","Easy paced, mid distance run",Run,"",3482,11.09,174.0,108,false,,"",activities/2250004826.fit.gz,68.0,,3482.0,3475.0,11095.599609375,4.5,,43.5,243.0,205.0,228.0,4.5,-0.0036050325725227594,,,87.0,84.75028991699219,174.0,158.40040588378906,,,722.0,,,108.0,,,,,,,,,,,,,0.0,,,11136.0,,,,,,,,,,,,,,,,3858459.0,,,,,,,,,,,,,,,,,""
2110615413,"Jan 29, 2019, 9:14:06 AM","Treadmill, easy pace with hills",Run,"",1563,5.02,184.0,57,false,,"",activities/2253798973.fit.gz,68.0,,1563.0,1563.0,5027.7001953125,3.5999999046325684,,0.0,,,,0.0,0.0,,,89.0,85.86436462402344,184.0,162.43698120117188,,,342.0,,,57.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3858459.0,,,,,,,,,,,,,,,,,""
2111558220,"Jan 29, 2019, 5:50:43 PM",Faster easy pace or slower tempo pace shortish run ;),Run,"",2096,7.15,169.0,54,false,,"",activities/2254763851.fit.gz,68.0,,2096.0,2096.0,7151.60009765625,4.099999904632568,,29.899999618530273,183.0,205.0,226.5,4.699999809265137,-0.012584596872329712,,,88.0,84.93917846679688,169.0,154.81488037109375,,,429.0,,,54.0,,,,,,,,,,,,,0.0,,,7173.39990234375,,,,,,,,,,,,,,,,3858459.0,,,,,,,,,,,,,,,,,""
2113033260,"Jan 30, 2019, 11:42:21 AM",Easy paced treadmill run,Run,"",1702,5.49,178.0,49,false,,"",activities/2256396910.fit.gz,68.0,,1702.0,1702.0,5493.5,3.5,,0.0,,,,0.0,0.0,,,90.0,86.74911499023438,178.0,155.45240783691406,,,365.0,,,49.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3858459.0,,,,,,,,,,,,,,,,,""
2137445208,"Feb 10, 2019, 11:01:07 AM",Valentines Run,Run,"",1634,5.09,191.0,98,false,,"",activities/2281599579.fit.gz,68.0,,1634.0,1634.0,5094.5,3.799999952316284,,14.301111221313477,103.0,199.6999969482422,207.60000610351562,3.799999952316284,-0.0019629010930657387,,,119.0,82.78707885742188,191.0,176.59384155273438,,,421.0,,,98.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4100256.0,,,,,,,,,,,,,,,,,""
2141671657,"Feb 12, 2019, 5:05:31 PM",Easy pace treadmill run,Run,"",1721,5.44,183.0,33,false,,"",activities/2285943570.fit.gz,68.0,,1721.0,1721.0,5446.2001953125,3.5,,0.0,,,,0.0,0.0,,,88.0,83.37652587890625,183.0,149.12899780273438,,,332.0,,,33.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4100256.0,,,,,,,,,,,,,,,,,""
2153558185,"Feb 16, 2019, 3:28:38 PM",Negative split treadmill run,Run,"",1581,5.38,170.0,34,false,,"",activities/2295135877.fit.gz,68.0,,1581.0,1581.0,5383.5,5.099999904632568,,0.0,,,,0.0,0.0,,,94.0,86.62934875488281,170.0,147.95509338378906,,,306.0,,,34.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4100256.0,,,,,,,,,,,,,,,,,""
2155035808,"Feb 17, 2019, 9:49:52 AM","Easy paced, longer run",Run,"",3731,10.07,174.0,120,false,,"",activities/2296731156.fit.gz,68.0,,3731.0,3710.0,10074.0,3.299999952316284,,35.0,300.0,198.6999969482422,219.5,5.300000190734863,0.0,,,87.0,82.21536254882812,174.0,158.51806640625,,,756.0,,,120.0,,,,,,,,,,,,,0.0,,,10107.099609375,,,,,,,,,,,,,,,,4100256.0,,,,,,,,,,,,,,,,,""
